1	--PP:--PP:--cP:S-SS:cS--	--PP:--cP:S-SS:cS--
1	--PP:--PP:--cS:S-SS:cS--	--PP:--cS:S-SS:cS--
1	-PPP:-PPP:-ccP:S-SS:cS--	-PPP:-ccP:S-SS:cS--
1	-PPP:-PPP:-PcP:S-SS:cS--	-PPP:-PcP:S-SS:cS--
1	PP-P:PP-P:cS-c:-c-S:ScS-	PP-P:cS-c:-c-S:ScS-
1	PPPP:PPPP:cP-P:-P--:ScS-	PPPP:cP-P:-P--:ScS-
1	PPPP:PPPP:cP-P:-S--:ScS-	PPPP:cP-P:-S--:ScS-
1	PPPP:PPPP:cPcc:-S-S:ScS-	PPPP:cPcc:-S-S:ScS-
1	PPPP:PPPP:SScc:P--S:ScS-	PPPP:SScc:P--S:ScS-
1	PPPP:PPPP:SScc:S--S:ScS-	PPPP:SScc:S--S:ScS-
1	-PPP:-PPP:-ScP:S-SS:cS--	-PPP:-ScP:S-SS:cS--
1	--PP:--PP:--Pc:S--S:cS--	--PP:--Pc:S--S:cS--
1	--PP:--PP:--Sc:S--S:cS--	--PP:--Sc:S--S:cS--
1	PPPP:PPPP:PSSP:c--P:ScS-	PPPP:PSSP:c--P:ScS-
1	-PP-:-PP-:-cP-:SS-S:c---	-PP-:-cP-:SS-S:c---
1	-PP-:-PP-:-cS-:SS-S:c---	-PP-:-cS-:SS-S:c---
1	PPPP:PPPP:SSPc:P--S:ScS-	PPPP:SSPc:P--S:ScS-
1	PPPP:PPPP:SSPc:S--S:ScS-	PPPP:SSPc:S--S:ScS-
1	PPPP:PPPP:cSSc:S--S:ScS-	PPPP:cSSc:S--S:ScS-
1	PPPP:PPPP:cSSP:S---:ScS-	PPPP:cSSP:S---:ScS-
1	-PPP:-PPP:-cPP:S--S:cS--	-PPP:-cPP:S--S:cS--
